,x,y
0,0.01,0.5315390489759454
1,0.0108,0.5307953214388705
2,0.0116,0.5301413454789392
3,0.0124,0.5294150384722925
4,0.0132,0.5287759776114368
5,0.014,0.5280666537680322
6,0.0148,0.5274024427507746
7,0.0156,0.5267899948627874
8,0.0164,0.5261014939540472
9,0.0172,0.5255045195293994
10,0.018,0.5248318960650799
11,0.0188,0.5242506078768047
12,0.0196,0.5235934191275251
13,0.0204,0.5229878380709666
14,0.0212,0.5224263230562778
15,0.022,0.5217956708109592
16,0.0228,0.5212502283371725
17,0.0236,0.5206340299388338
18,0.0244,0.5201048712983694
19,0.0252,0.5195026559482685
20,0.026,0.5189504151536218
21,0.0268,0.5184417123161091
22,0.0276,0.5178640760417311
23,0.0284,0.5173720269095787
24,0.0292,0.5168073423295255
25,0.03,0.5162922937441573
26,0.0308,0.5158210857266572
27,0.0316,0.5152796151334826
28,0.0324,0.514786450100824
29,0.0332,0.5143362863903868
30,0.034,0.5138172212034057
31,0.0348,0.513345659504691
32,0.0356,0.5129167124853438
33,0.0364,0.5124192576187704
34,0.0372,0.5119690121260856
35,0.038,0.5115614413816197
36,0.0388,0.5110847978616407
37,0.0396,0.5106555757888913
38,0.0404,0.5102695459556235
39,0.0412,0.5098512041984489
40,0.042,0.509404397289054
41,0.0428,0.5090400967951044
42,0.0436,0.50864226355437
43,0.0444,0.5082145031101165
44,0.0452,0.5078330545476998
45,0.046,0.5074945021452697
46,0.0468,0.507123605419137
47,0.0476,0.5067234663909522
48,0.0484,0.5063685195499654
49,0.0492,0.5060558154427014
