x,y
0.005,0.2012273002817399
0.00595,0.2074085651942075
0.006900000000000001,0.21356382989507489
0.007850000000000001,0.21969215808053605
0.008800000000000002,0.22579263466381655
0.009750000000000002,0.23186436631052398
0.010700000000000001,0.23790648193590633
0.011650000000000002,0.2439181331636939
0.012600000000000004,0.24989849474631784
0.013550000000000003,0.2558467649464034
0.014500000000000002,0.26176216587954493
0.015450000000000005,0.26764394381847906
0.016400000000000005,0.2734913694588723
0.017350000000000004,0.2793037381470362
0.018300000000000004,0.28508037006998055
0.019250000000000007,0.290820610408307
0.020200000000000006,0.2965238294525256
0.021150000000000006,0.30218942268346705
0.022100000000000005,0.30781681081752815
0.023050000000000008,0.3134054398175754
0.024000000000000004,0.3189547808703776
0.024950000000000007,0.32446433033151934
0.02590000000000001,0.3299336096387889
0.02685000000000001,0.3353621651950895
0.02780000000000001,0.340749568221968
0.028750000000000008,0.3460954145848917
0.029700000000000008,0.35139932459144263
0.030650000000000014,0.3566609427636219
0.03160000000000001,0.36187993758548576
0.03255000000000001,0.3670560012273474
0.03350000000000001,0.3721888492478035
0.03445000000000001,0.37727822027483593
0.03540000000000001,0.3823238756672679
0.03635000000000001,0.38732559915782727
0.03730000000000001,0.39228319647908905
0.038250000000000006,0.3971964949735486
0.039200000000000006,0.40206534318906845
0.04015000000000001,0.40688961046092953
0.04110000000000001,0.4116691864816967
0.04205000000000001,0.41640398086009134
0.04300000000000001,0.421093922670032
0.04395000000000001,0.4257389599909911
0.04490000000000001,0.43033905944077433
0.04585000000000001,0.4348942057018079
0.046800000000000015,0.439404401041979
0.04775000000000002,0.4438696648310512
0.048700000000000014,0.448290033053631
0.049650000000000014,0.45266555781963197
0.05060000000000001,0.45699630687314213
0.05155000000000002,0.4612823631005656
0.05250000000000001,0.4655238240388677
0.05345000000000001,0.46972080138471634
0.05440000000000001,0.47387342050526937
0.055350000000000024,0.47798181995132605
0.056300000000000024,0.482046150973509
0.057250000000000016,0.4860665770421222
0.058200000000000016,0.4900432733712696
0.059150000000000015,0.49397642644779977
0.060100000000000015,0.49786623356559595
0.06105000000000002,0.5017129023656939
0.06200000000000001,0.5055166503826746
0.06295000000000002,0.5092777045977425
0.06390000000000003,0.5129963009988713
0.06485000000000002,0.5166726841483548
0.06580000000000003,0.520307106758078
0.06675000000000002,0.5238998292727863
0.06770000000000002,0.5274511194616027
0.06865000000000003,0.5309612520180138
0.06960000000000002,0.5344305081685128
0.07055000000000003,0.5378591752900699
0.07150000000000002,0.5412475465365629
0.07245000000000003,0.5445959204742883
0.07340000000000002,0.5479046007266376
0.07435000000000003,0.5511738956280137
0.07530000000000003,0.5544041178870291
0.07625000000000003,0.5575955842590177
0.07720000000000003,0.5607486152278669
0.07815000000000003,0.5638635346971609
0.07910000000000003,0.56694066969061
0.08005000000000002,0.5699803500617255
0.08100000000000003,0.5729829082126823
0.08195000000000004,0.5759486788223036
0.08290000000000003,0.5788779985830828
0.08385000000000004,0.5817712059471519
0.08480000000000003,0.5846286408810899
0.08575000000000003,0.5874506446294634
0.08670000000000003,0.5902375594869702
0.08765000000000003,0.5929897285790592
0.08860000000000004,0.5957074956508941
0.08955000000000003,0.5983912048645053
0.09050000000000004,0.6010412006039939
0.09145000000000003,0.6036578272886208
0.09240000000000004,0.6062414291936329
0.09335000000000004,0.6087923502786543
0.09430000000000004,0.6113109340234846
0.09525000000000003,0.6137975232711287
0.09620000000000004,0.6162524600778921
0.09715000000000003,0.6186760855703677
0.09810000000000003,0.6210687398091403
0.09905000000000003,0.6234307616590351
