x,y
0.014285714285714285,0.4697522151464445
0.014388489208633094,0.46893118664447836
0.014492753623188406,0.4689417602981927
0.014598540145985401,0.46854048912195134
0.014705882352941176,0.4681390037097385
0.014814814814814815,0.4677313763390502
0.014925373134328358,0.467320572466508
0.015037593984962405,0.46690654012203103
0.015151515151515152,0.4664893045798601
0.015267175572519083,0.46606885434639667
0.015384615384615385,0.4656451860567334
0.015503875968992248,0.46521829808181164
0.015625,0.4647881906466615
0.015748031496062992,0.46435487534070335
0.015873015873015872,0.4639179243609197
0.016,0.46347814215936245
0.016129032258064516,0.4630352009395082
0.016260162601626018,0.4625890744036647
0.01639344262295082,0.4621397768384931
0.01652892561983471,0.46168732359058495
0.016666666666666666,0.4612317359799428
0.01680672268907563,0.4607730376468099
0.01694915254237288,0.4603112554920031
0.017094017094017096,0.45984642019003735
0.017241379310344827,0.45937843625230934
0.017391304347826087,0.458907602838809
0.017543859649122806,0.4584338328747517
0.017699115044247787,0.45795717410717895
0.017857142857142856,0.45747767977981857
0.018018018018018018,0.45699540792739013
0.01818181818181818,0.45651043168139754
0.01834862385321101,0.45602266106855116
0.018518518518518517,0.45553246411202836
0.018691588785046728,0.4550397442811087
0.018867924528301886,0.4545446277892607
0.01904761904761905,0.4540472529672814
0.019230769230769232,0.453546863545907
0.019417475728155338,0.4530452122700489
0.0196078431372549,0.4525416114600008
0.019801980198019802,0.4520361869319645
0.02,0.4515290810070276
0.020202020202020204,0.451020446229736
0.02040816326530612,0.4505104470017418
0.020618556701030927,0.4499992586760462
0.020833333333333332,0.4494870699593315
0.021052631578947368,0.44897408258018767
0.02127659574468085,0.4484605123182734
0.021505376344086023,0.4479433228930255
0.021739130434782608,0.4474292861775263
0.02197802197802198,0.44691540460265633
0.022222222222222223,0.4464019689983996
0.02247191011235955,0.44588927319534577
0.022727272727272728,0.44537763274613545
0.022988505747126436,0.4448673050852546
0.023255813953488372,0.44435881546384015
0.023529411764705882,0.44385246623813523
0.023809523809523808,0.44334866617060026
0.024096385542168676,0.4428478497749121
0.024390243902439025,0.4423504439060359
0.024691358024691357,0.4418570085872087
0.025,0.4413665136270148
0.02531645569620253,0.44088254385562414
0.02564102564102564,0.44040401426796216
0.025974025974025976,0.43993181625950495
0.02631578947368421,0.4394665326131286
0.02666666666666667,0.4390088219026055
0.02702702702702703,0.43855942347849164
0.0273972602739726,0.43811910660612213
0.027777777777777776,0.43768870799911347
0.028169014084507043,0.4372691303353358
0.02857142857142857,0.43686127856622026
0.028985507246376812,0.43646613444508553
0.029411764705882353,0.43608473376680645
0.029850746268656716,0.43571817055559253
0.030303030303030304,0.4353676002704252
0.03076923076923077,0.43503424200606583
0.03125,0.4347193820347772
0.031746031746031744,0.43442437876798046
0.03225806451612903,0.43415067478501557
0.03278688524590164,0.43389974175732426
0.03333333333333333,0.43367318192395404
0.03389830508474576,0.4334726635394722
0.034482758620689655,0.433299928101051
0.03508771929824561,0.43315683975805547
0.03571428571428571,0.43304531914788774
0.03636363636363636,0.4329673912399353
0.037037037037037035,0.432925199645437
0.03773584905660377,0.43292070882304273
0.038461538461538464,0.43295655328205607
0.0392156862745098,0.43303533134833555
0.04,0.4331593829257741
0.04081632653061224,0.43333150378436713
0.041666666666666664,0.4335541855200803
0.0425531914893617,0.4338304480878345
0.043478260869565216,0.4341632857336191
0.044444444444444446,0.43455580527594995
0.045454545454545456,0.4350112250031215
0.046511627906976744,0.435532872677613
0.047619047619047616,0.4361241032380133
0.04878048780487805,0.43678859621893845
