x,y
0.014285714285714285,2.0816681711721685e-17
0.01440922190201729,2.7755575615628914e-17
0.01453488372093023,2.0816681711721685e-17
0.014662756598240465,2.0816681711721685e-17
0.01479289940828402,1.3877787807814457e-17
0.014925373134328353,2.0816681711721685e-17
0.015060240963855415,2.0816681711721685e-17
0.01519756838905774,1.3877787807814457e-17
0.015337423312883425,1.3877787807814457e-17
0.0154798761609907,2.0816681711721685e-17
0.015624999999999986,2.7755575615628914e-17
0.015772870662460553,2.0816681711721685e-17
0.015923566878980874,2.0816681711721685e-17
0.016077170418006412,2.0816681711721685e-17
0.01623376623376621,2.0816681711721685e-17
0.016393442622950796,1.3877787807814457e-17
0.01655629139072845,2.0816681711721685e-17
0.016722408026755824,2.0816681711721685e-17
0.01689189189189186,2.7755575615628914e-17
0.017064846416382222,2.7755575615628914e-17
0.017241379310344793,2.7755575615628914e-17
0.01742160278745641,1.3877787807814457e-17
0.017605633802816864,3.469446951953614e-17
0.017793594306049782,1.3877787807814457e-17
0.017985611510791324,1.3877787807814457e-17
0.018181818181818136,2.0816681711721685e-17
0.01838235294117642,2.0816681711721685e-17
0.018587360594795484,1.3877787807814457e-17
0.01879699248120295,3.469446951953614e-17
0.019011406844106404,2.0816681711721685e-17
0.01923076923076917,2.0816681711721685e-17
0.019455252918287872,2.0816681711721685e-17
0.01968503937007867,2.0816681711721685e-17
0.01992031872509953,2.7755575615628914e-17
0.02016129032258057,2.0816681711721685e-17
0.02040816326530604,2.0816681711721685e-17
0.020661157024793302,2.0816681711721685e-17
0.020920502092050118,2.0816681711721685e-17
0.021186440677966004,2.7755575615628914e-17
0.021459227467811058,1.3877787807814457e-17
0.0217391304347825,2.0816681711721685e-17
0.02202643171806156,2.0816681711721685e-17
0.022321428571428454,2.7755575615628914e-17
0.022624434389140146,1.3877787807814457e-17
0.02293577981651363,2.0816681711721685e-17
0.023255813953488233,2.0816681711721685e-17
0.023584905660377214,2.0816681711721685e-17
0.023923444976076402,1.3877787807814457e-17
0.024271844660194015,1.3877787807814457e-17
0.024630541871921013,2.7755575615628914e-17
0.02499999999999982,1.3877787807814457e-17
0.02538071065989829,2.0816681711721685e-17
0.025773195876288464,2.0816681711721685e-17
0.026178010471203984,2.0816681711721685e-17
0.026595744680850845,2.7755575615628914e-17
0.0270270270270268,1.3877787807814457e-17
0.027472527472527233,2.7755575615628914e-17
0.027932960893854497,1.3877787807814457e-17
0.028409090909090644,2.7755575615628914e-17
0.02890173410404596,2.7755575615628914e-17
0.029411764705882058,1.3877787807814457e-17
0.02994011976047873,1.3877787807814457e-17
0.030487804878048454,2.7755575615628914e-17
0.03105590062111767,0.0
0.0316455696202528,1.3877787807814457e-17
0.03225806451612865,2.7755575615628914e-17
0.03289473684210486,2.7755575615628914e-17
0.03355704697986534,2.7755575615628914e-17
0.0342465753424653,1.3877787807814457e-17
0.03496503496503449,2.7755575615628914e-17
0.035714285714285206,2.7755575615628914e-17
0.036496350364962966,2.7755575615628914e-17
0.03731343283582032,4.163336342344337e-17
0.03816793893129711,1.3877787807814457e-17
0.03906249999999936,1.3877787807814457e-17
0.03999999999999932,1.3877787807814457e-17
0.040983606557376324,0.0
0.0420168067226883,2.7755575615628914e-17
0.043103448275861246,1.3877787807814457e-17
0.04424778761061859,0.0
0.04545454545454451,1.3877787807814457e-17
0.046728971962615815,1.3877787807814457e-17
0.048076923076922,1.3877787807814457e-17
0.04950495049504835,1.3877787807814457e-17
0.051020408163264065,0.0
0.052631578947367086,2.7755575615628914e-17
0.05434782608695508,4.163336342344337e-17
0.056179775280897314,1.3877787807814457e-17
0.058139534883719236,2.7755575615628914e-17
0.06024096385541985,2.7755575615628914e-17
0.062499999999998,1.3877787807814457e-17
0.06493506493506275,1.3877787807814457e-17
0.06756756756756518,1.3877787807814457e-17
0.07042253521126499,1.3877787807814457e-17
0.073529411764703,1.3877787807814457e-17
0.07692307692307372,0.0
0.08064516129031903,0.0
0.08474576271186045,1.3877787807814457e-17
0.08928571428570985,1.3877787807814457e-17
0.09433962264150443,0.0
