,x,y
0,0.1,0.5372274904219583
1,0.149,0.5371073671835854
2,0.198,0.5369761406670238
3,0.247,0.536835174604997
4,0.296,0.5366859296676134
5,0.3450000000000001,0.5365295892160962
6,0.3940000000000001,0.5363714371017507
7,0.443,0.5362091286923006
8,0.4920000000000001,0.5360440202525056
9,0.5410000000000001,0.5358773652964017
10,0.5900000000000002,0.5357102959585673
11,0.6390000000000001,0.5355438126097215
12,0.6880000000000002,0.5353787805361417
13,0.7370000000000002,0.5352159322740586
14,0.7860000000000001,0.5350558741569997
15,0.8350000000000002,0.5348990957382227
16,0.8840000000000002,0.5347459809359648
17,0.9330000000000004,0.5345968199698377
18,0.9820000000000004,0.5344518213788151
19,1.0310000000000004,0.5343111236137001
20,1.0800000000000003,0.5341748058687645
21,1.1290000000000004,0.5340428979549267
22,1.1780000000000004,0.533915389121548
23,1.2270000000000003,0.5337922358096717
24,1.2760000000000005,0.533673368371145
25,1.3250000000000004,0.5335586968208232
26,1.3740000000000006,0.5334481157074836
27,1.4230000000000005,0.5333415081972347
28,1.4720000000000004,0.5332387494642437
29,1.5210000000000006,0.5331397094800179
30,1.5700000000000005,0.533044255286064
31,1.6190000000000009,0.5329522528268879
32,1.6680000000000006,0.5328635684118401
33,1.7170000000000003,0.5327780698659126
34,1.766000000000001,0.5326956274215966
35,1.8150000000000008,0.5326161143965266
36,1.8640000000000008,0.5325394076950393
37,1.9130000000000007,0.5324653881658584
38,1.9620000000000009,0.532393940843023
39,2.011000000000001,0.532324955092726
40,2.0600000000000005,0.5322583246849312
41,2.109000000000001,0.5321939478054181
42,2.158000000000001,0.5321317270211547
43,2.2070000000000007,0.5320715692096086
44,2.2560000000000007,0.5320133854606839
45,2.3050000000000006,0.5319570909583432
46,2.354000000000001,0.5319026048476689
47,2.403000000000001,0.5318498500919742
48,2.452000000000001,0.531798753323677
49,2.501000000000001,0.5317492446918975
50,2.5500000000000007,0.5317012577091051
51,2.599000000000001,0.531654729098631
52,2.648000000000001,0.5316095986444707
53,2.697000000000001,0.5315658090444203
54,2.746000000000001,0.5315233057673612
55,2.795000000000001,0.5314820369152435
56,2.8440000000000007,0.5314419530901727
57,2.893000000000001,0.5314030072668402
58,2.942000000000001,0.5313651546704314
59,2.991000000000001,0.5313283526600587
60,3.040000000000001,0.5312925606176899
61,3.089000000000001,0.5312577398424971
62,3.138000000000001,0.5312238534504995
63,3.187000000000001,0.5311908662793494
64,3.236000000000001,0.5311587447980942
65,3.285000000000001,0.5311274570217203
66,3.334000000000001,0.5310969724302833
67,3.3830000000000013,0.5310672618924241
68,3.4320000000000013,0.5310382975930594
69,3.481000000000001,0.5310100529650532
70,3.530000000000001,0.5309825026246606
71,3.579000000000001,0.5309556223105514
72,3.6280000000000014,0.5309293888262241
73,3.6770000000000014,0.5309037799856215
74,3.726000000000001,0.5308787745617831
75,3.775000000000001,0.5308543522383458
76,3.824000000000001,0.5308304935637536
77,3.873000000000001,0.5308071799080069
78,3.9220000000000015,0.5307843934218113
79,3.9710000000000014,0.5307621169979858
80,4.020000000000001,0.5307403342350043
81,4.069000000000001,0.5307190294025363
82,4.118000000000001,0.5306981874088841
83,4.167000000000001,0.5306777937701884
84,4.216000000000001,0.53065783458132
85,4.265000000000001,0.5306382964883369
86,4.314000000000001,0.530619166662432
87,4.363000000000001,0.530600432775281
88,4.412000000000001,0.5305820829756954
89,4.461000000000001,0.5305641058675314
90,4.510000000000001,0.5305464904887517
91,4.559000000000001,0.5305292262915962
92,4.608000000000001,0.5305123031237864
93,4.657000000000001,0.5304957112107082
94,4.706000000000001,0.5304794411385139
95,4.755000000000001,0.5304634838380928
96,4.804000000000001,0.5304478305698657
97,4.8530000000000015,0.5304324729093415
98,4.902000000000001,0.530417402733415
99,4.951000000000001,0.5304026122073443
