x,y
0.02,0.0007591357098098023
0.029799999999999997,0.0007696994908707594
0.039599999999999996,0.000769503674688421
0.0494,0.0007606051679888703
0.0592,0.0007450158204665436
0.069,0.0007245511275802974
0.0788,0.0007693904083112268
0.0886,0.0007414869358916276
0.0984,0.000783172288702505
0.1082,0.0007517183810487604
0.11800000000000002,0.0007933198395590479
0.1278,0.0007612380361366883
0.1376,0.0008053511801633523
0.14739999999999998,0.0007746315683420796
0.15719999999999998,0.0007462411905406197
0.16699999999999998,0.0007951477304986576
0.17679999999999998,0.0006965818987395289
0.1866,0.0006751962891912433
0.1964,0.0005931121528485253
0.2062,0.0005772073783772563
0.216,0.000562983381119507
0.22579999999999995,0.000496852076718339
0.23559999999999998,0.00048642729730202783
0.24539999999999998,0.00047713624205418526
0.2552,0.00046885506701528634
0.265,0.0004614703170742786
0.2748,0.0004099890781519566
0.2846,0.0004045718973468594
0.2944,0.0003997248091030352
0.3042,0.0003953809023905658
0.314,0.00039148117530036965
0.32380000000000003,0.00038797374956969864
0.3336,0.000384813099797479
0.3434,0.00038207367117356304
0.3532,0.00042415350584109474
0.36299999999999993,0.0004243411462180366
0.3728,0.0003822771132900246
0.3826,0.00038267235481036243
0.3924,0.00038306096701453264
0.4022,0.00038343070661809117
0.41200000000000003,0.00038378255059300917
0.4218,0.00038411744076067113
0.4316,0.0003844362805474305
0.4414,0.00038473993308584453
0.4512,0.00038502922034499567
0.46099999999999997,0.0003853049230396924
0.4708,0.0003855677811212889
0.48059999999999997,0.0003858184946950485
0.4904,0.0003860577252425622
0.5002,0.0003862860970544447
0.51,0.0003865041987997473
0.5197999999999999,0.00038671258517536633
0.5296,0.00038691177859205973
0.5394,0.00034839159422027366
0.5492,0.00034855563144078585
0.559,0.0003487126459522483
0.5688,0.0003488630066549047
0.5786,0.00034900706066807313
0.5884,0.00034914513463720013
0.5982,0.0003492775359783994
0.608,0.000349404554059136
0.6178,0.00031457351268758424
0.6276,2.0923092406898203e-10
0.6374,2.092869151711089e-10
0.6472,2.0935233735314616e-10
0.657,2.0941517267219624e-10
0.6668,2.0949234191641005e-10
0.6766,2.095331593459465e-10
0.6864,2.096002755554643e-10
0.6962,2.0964926032611974e-10
0.706,2.097010870709381e-10
0.7158,2.097610193546751e-10
0.7256,2.0981138739295192e-10
0.7353999999999999,2.0985320715693625e-10
0.7452,2.0989362707676533e-10
0.7549999999999999,2.099440684037508e-10
0.7648000000000001,2.0998649042527898e-10
0.7746000000000001,2.1001496736417183e-10
0.7844,2.1007697570970807e-10
0.7942,2.100846473016284e-10
0.804,2.101375348459087e-10
0.8138,2.1016604182226648e-10
0.8236,2.1019595626241243e-10
0.8334,2.1024340902961083e-10
0.8432,2.1026293381244308e-10
0.853,2.102946982856411e-10
0.8628,2.1032197558619373e-10
0.8726,2.1036060987066014e-10
0.8824,2.103852923762347e-10
0.8922,2.104112516587315e-10
0.902,2.1043108280946024e-10
0.9117999999999999,2.104742880719933e-10
0.9216,2.104789976234071e-10
0.9314,2.1050207325671113e-10
0.9411999999999999,2.1053302255182087e-10
0.9509999999999998,2.1055136256874128e-10
0.9608,2.105685809996144e-10
0.9706,2.1058945812495062e-10
0.9804,2.106096458819217e-10
0.9902,2.1062910396217849e-10
