,x,y
0,-1.0,1.0
1,-0.99,1.004987562112089
2,-0.98,1.0099504938362078
3,-0.97,1.014889156509222
4,-0.96,1.019803902718557
5,-0.95,1.02469507659596
6,-0.94,1.0295630140987
7,-0.9299999999999999,1.03440804327886
8,-0.9199999999999999,1.0392304845413265
9,-0.9099999999999999,1.044030650891055
10,-0.8999999999999999,1.0488088481701516
11,-0.8899999999999999,1.0535653752852738
12,-0.8799999999999999,1.0583005244258363
13,-0.8699999999999999,1.063014581273465
14,-0.8599999999999999,1.0677078252031311
15,-0.8499999999999999,1.0723805294763609
16,-0.8399999999999999,1.077032961426901
17,-0.8299999999999998,1.0816653826391969
18,-0.8199999999999998,1.0862780491200217
19,-0.8099999999999998,1.0908712114635715
20,-0.7999999999999998,1.0954451150103324
21,-0.7899999999999998,1.1
22,-0.7799999999999998,1.104536101718726
23,-0.7699999999999998,1.1090536506409419
24,-0.7599999999999998,1.1135528725660044
25,-0.7499999999999998,1.118033988749895
26,-0.7399999999999998,1.1224972160321824
27,-0.7299999999999998,1.1269427669584646
28,-0.7199999999999998,1.1313708498984762
29,-0.7099999999999997,1.1357816691600549
30,-0.6999999999999997,1.140175425099138
31,-0.6899999999999997,1.14455231422596
32,-0.6799999999999997,1.148912529307606
33,-0.6699999999999997,1.1532562594670797
34,-0.6599999999999997,1.1575836902790226
35,-0.6499999999999997,1.161895003862225
36,-0.6399999999999997,1.1661903789690602
37,-0.6299999999999997,1.1704699910719627
38,-0.6199999999999997,1.174734012447073
39,-0.6099999999999997,1.1789826122551597
40,-0.5999999999999996,1.1832159566199234
41,-0.5899999999999996,1.187434208703792
42,-0.5799999999999996,1.1916375287812986
43,-0.5699999999999996,1.1958260743101399
44,-0.5599999999999996,1.2000000000000002
45,-0.5499999999999996,1.2041594578792296
46,-0.5399999999999996,1.2083045973594573
47,-0.5299999999999996,1.2124355652982142
48,-0.5199999999999996,1.216552506059644
49,-0.5099999999999996,1.2206555615733705
50,-0.49999999999999956,1.2247448713915892
51,-0.48999999999999955,1.228820572744451
52,-0.47999999999999954,1.2328828005937955
53,-0.46999999999999953,1.2369316876852983
54,-0.4599999999999995,1.2409673645990857
55,-0.4499999999999995,1.2449899597988734
56,-0.4399999999999995,1.2489995996796799
57,-0.4299999999999995,1.252996408614167
58,-0.4199999999999995,1.2569805089976536
59,-0.4099999999999995,1.2609520212918495
60,-0.39999999999999947,1.264911064067352
61,-0.38999999999999946,1.2688577540449522
62,-0.37999999999999945,1.2727922061357857
63,-0.36999999999999944,1.2767145334803707
64,-0.35999999999999943,1.28062484748657
65,-0.3499999999999994,1.2845232578665131
66,-0.3399999999999994,1.2884098726725128
67,-0.3299999999999994,1.2922847983320087
68,-0.3199999999999994,1.2961481396815724
69,-0.3099999999999994,1.3000000000000003
70,-0.2999999999999994,1.30384048104053
71,-0.28999999999999937,1.3076696830622023
72,-0.27999999999999936,1.3114877048604003
73,-0.26999999999999935,1.315294643796591
74,-0.25999999999999934,1.3190905958272923
75,-0.24999999999999933,1.3228756555322956
76,-0.23999999999999932,1.32664991614216
77,-0.22999999999999932,1.3304134695650074
